sid,hexres,hexid,hexpct
49,2,816e7ffffffffff,0.0031229294493292964
49,2,816ebffffffffff,0.13346962211804575
49,2,816efffffffffff,0.048362537700677506
49,2,816f3ffffffffff,0.08129825218780994
49,2,816f7ffffffffff,0.2593411808364352
49,2,816fbffffffffff,0.09613247405718507
49,2,81703ffffffffff,0.027190428710691786
49,2,81707ffffffffff,0.13864008974547373
49,2,8170bffffffffff,0.18046086648676882
49,2,8170fffffffffff,0.5224790187453535
49,2,81713ffffffffff,0.2669804397195867
49,2,81717ffffffffff,0.4508512110897163
49,2,8171bffffffffff,0.635309350214079
49,2,81723ffffffffff,0.07409486465659439
49,2,81727ffffffffff,0.11394554588926821
49,2,8172fffffffffff,0.06447386680191744
49,2,81733ffffffffff,0.037753979323804476
49,2,81737ffffffffff,0.0898990731067619
49,2,81743ffffffffff,0.8279021832608836
49,2,8174bffffffffff,0.999631097669574
49,2,8174fffffffffff,0.9706719372277407
49,2,81757ffffffffff,0.810015486476629
49,2,8175bffffffffff,1
49,2,81763ffffffffff,0.43702272170136425
49,2,81767ffffffffff,0.5755497386537269
49,2,8176fffffffffff,0.9907696918973888
49,2,8177bffffffffff,0.290769958400771
49,2,81783ffffffffff,0.3574037435386265
49,2,81787ffffffffff,0.16153135585355735
49,2,8178bffffffffff,0.32654261217249875
49,2,8178fffffffffff,0.16677167940201887
49,2,81797ffffffffff,0.0030656797978530835
49,2,8179bffffffffff,0.05853150160579668
49,2,817a3ffffffffff,0.7392045037513318
49,2,817abffffffffff,0.9874621370023992
49,2,817b3ffffffffff,0.5747119418786092
49,2,817b7ffffffffff,0.8837023579752771
49,2,817bbffffffffff,0.5394544567467489
49,2,817c3ffffffffff,0.8982049970101572
49,2,817c7ffffffffff,0.8064005128178847
49,2,817cbffffffffff,0.8402017354278343
49,2,817cfffffffffff,0.9724819856386542
49,2,817d3ffffffffff,0.5979081989316792
49,2,817d7ffffffffff,0.10615002127123563
49,2,817dbffffffffff,0.8856249562189296
49,2,817e3ffffffffff,1
49,2,817ebffffffffff,0.5210550023564541
49,2,817f3ffffffffff,0.8622191361904574
49,2,817f7ffffffffff,0.8938829464563112
49,2,817fbffffffffff,0.367748357550492
49,2,81807ffffffffff,1
49,2,8180bffffffffff,0.4127809920832855
49,2,8180fffffffffff,0.1781730955715348
49,2,8181bffffffffff,0.26333820769085226
49,2,81823ffffffffff,0.8903472379396089
49,2,81827ffffffffff,1
49,2,81833ffffffffff,0.99955929513297
49,2,81837ffffffffff,0.2261689325485085
49,2,81843ffffffffff,0.7663302039513743
49,2,81847ffffffffff,0.8953997132794037
49,2,8184bffffffffff,0.8692091094952025
49,2,8184fffffffffff,0.7665602491731501
49,2,81853ffffffffff,0.855024118670092
49,2,81857ffffffffff,0.9998699008729691
49,2,8185bffffffffff,0.9936930601631607
49,2,81863ffffffffff,0.1940486572503543
49,2,81867ffffffffff,0.017397786592933954
49,2,8186bffffffffff,0.34583073208861975
49,2,8186fffffffffff,0.2262039307379889
49,2,81873ffffffffff,0.6495444816369653
49,2,81877ffffffffff,0.23613274132123824
49,2,8187bffffffffff,0.4731016801456164
49,2,81883ffffffffff,0.4290353321094898
49,2,81887ffffffffff,0.6819052792258299
49,2,8188bffffffffff,0.02940430173661936
49,2,8188fffffffffff,0.6892361724984244
49,2,81893ffffffffff,0.15484180332399236
49,2,81897ffffffffff,0.07707743543117197
49,2,8189bffffffffff,0.10984855253277871
49,2,818c3ffffffffff,0.3762579266919988
49,2,818c7ffffffffff,0.37010793554599153
49,2,818cfffffffffff,0.07883567594055216
49,2,818d3ffffffffff,0.9765153483158021
49,2,818d7ffffffffff,0.5002518627635832
49,2,818e3ffffffffff,0.015576798820251186
49,2,818e7ffffffffff,0.522190156381975
49,2,818ebffffffffff,0.09814790496036223
49,2,818efffffffffff,0.21258738554140985
49,2,818f3ffffffffff,0.14093136774168855
49,2,818fbffffffffff,0.045948399676819504
49,2,81903ffffffffff,0.9503016800567968
49,2,8190bffffffffff,0.9586460128172865
49,2,8190fffffffffff,0.5082173481136751
49,2,81913ffffffffff,0.3686880742780863
49,2,81917ffffffffff,0.7963119190106086
49,2,8191bffffffffff,0.8470760558575885
49,2,81923ffffffffff,0.32140816758080226
49,2,81927ffffffffff,0.27632571213089185
49,2,8192bffffffffff,0.1910131146702227
49,2,8192fffffffffff,0.12363491045304997
49,2,81933ffffffffff,0.18042348095361205
49,2,81937ffffffffff,0.2929290243688365
49,2,8193bffffffffff,0.5866162598899466
49,2,8195bffffffffff,0.6971446721659688
49,2,81983ffffffffff,0.9240482560370443
49,2,81987ffffffffff,0.13900961569753675
49,2,8198bffffffffff,0.2371127746538273
49,2,8198fffffffffff,0.21225959604765682
49,2,81993ffffffffff,0.9993220837879274
49,2,81997ffffffffff,1
49,2,8199bffffffffff,0.46793778277940035
49,2,819a7ffffffffff,0.9870928509751166
49,2,819abffffffffff,0.9989841244472341
49,2,819afffffffffff,0.4595902472315944
49,2,819b3ffffffffff,0.14042722883720593
49,2,819bbffffffffff,0.49880834056038015
49,2,819ebffffffffff,0.9944887625022857
49,2,819f3ffffffffff,0.7937393279533537
49,2,819f7ffffffffff,0.8036733723602296
49,2,819fbffffffffff,0.46182992256357
49,2,81a03ffffffffff,0.5770163629578002
49,2,81a0bffffffffff,0.25463966708100083
49,2,81a0fffffffffff,0.9947941690376465
49,2,81a13ffffffffff,0.07276879825652952
49,2,81a17ffffffffff,0.1894257494253222
49,2,81a1bffffffffff,0.11699724329089393
49,2,81a23ffffffffff,0.9312059928622576
49,2,81a27ffffffffff,0.2655731450740734
49,2,81a2bffffffffff,1
49,2,81a2fffffffffff,0.2917127200725099
49,2,81a43ffffffffff,0.05425549912840418
49,2,81a47ffffffffff,0.02665654335767963
49,2,81a4bffffffffff,0.2758909373828624
49,2,81a4fffffffffff,0.24235211285897665
49,2,81a53ffffffffff,0.07209721009119854
49,2,81a57ffffffffff,0.2124741854480789
49,2,81a5bffffffffff,0.11850899991347226
49,2,81a63ffffffffff,1
49,2,81a6bffffffffff,1
49,2,81a6fffffffffff,0.803745865824918
49,2,81a73ffffffffff,0.9614784423753086
49,2,81a77ffffffffff,0.9929028139620072
49,2,81a93ffffffffff,0.9998895325768345
49,2,81a9bffffffffff,0.9822076528064497
49,2,81aa3ffffffffff,0.3148341448925944
49,2,81aa7ffffffffff,0.06667320636985236
49,2,81aabffffffffff,0.06202938362771666
49,2,81aafffffffffff,0.3092550425262148
49,2,81ab3ffffffffff,0.5257248669490647
49,2,81ab7ffffffffff,0.14555068757241804
49,2,81abbffffffffff,0.34063637083769494
49,2,81ac3ffffffffff,0.8737740037367718
49,2,81ac7ffffffffff,0.481599276083807
49,2,81acfffffffffff,0.6123053761436353
49,2,81ad3ffffffffff,0.7173804921395069
49,2,81ad7ffffffffff,0.4992735497863127
49,2,81ae3ffffffffff,0.48124573759787714
49,2,81ae7ffffffffff,0.7248851955031456
49,2,81aebffffffffff,0.6409204804459769
49,2,81aefffffffffff,1
49,2,81af3ffffffffff,0.8302818302459891
49,2,81af7ffffffffff,0.4329579598872633
49,2,81afbffffffffff,0.8074447163576634
49,2,81b03ffffffffff,0.2040076788979094
49,2,81b07ffffffffff,0.15408108503099777
49,2,81b0bffffffffff,0.058486940325525164
49,2,81b0fffffffffff,0.03043999974931879
49,2,81b13ffffffffff,0.5599281391130247
49,2,81b17ffffffffff,0.02530751409403444
49,2,81b1bffffffffff,0.08043228736415281
49,2,81b23ffffffffff,1
49,2,81b2bffffffffff,0.6631450632636342
49,2,81b33ffffffffff,0.5907530739387179
49,2,81b3bffffffffff,0.7244256550342691
49,2,81b43ffffffffff,0.02160499206219327
49,2,81b47ffffffffff,0.04576540906962998
49,2,81b4bffffffffff,0.1479123930356789
49,2,81b4fffffffffff,1
49,2,81b53ffffffffff,0.16636830008928608
49,2,81b57ffffffffff,0.09396489248929062
49,2,81b5bffffffffff,0.019216782090059364
49,2,81b63ffffffffff,0.18684285339651482
49,2,81b67ffffffffff,0.012410445997187002
49,2,81b6bffffffffff,0.23422712265419224
49,2,81b6fffffffffff,0.11016193724672638
49,2,81b73ffffffffff,0.5385552255615641
49,2,81b77ffffffffff,0.03696816904503776
49,2,81b7bffffffffff,0.36008864868303597
49,2,81b93ffffffffff,0.29012359104613855
49,2,81b97ffffffffff,0.16474861757446127
49,2,81ba3ffffffffff,0.9335225584369402
49,2,81ba7ffffffffff,0.9833278170400571
49,2,81babffffffffff,0.17925780373816583
49,2,81bafffffffffff,0.9836656633189151
49,2,81bb3ffffffffff,0.9000018012530978
49,2,81bb7ffffffffff,0.999947922950881
49,2,81bbbffffffffff,0.8011784156478734
49,2,81bc3ffffffffff,0.9890038003955776
49,2,81bc7ffffffffff,1
49,2,81bcbffffffffff,0.5923004783881459
49,2,81bd3ffffffffff,0.8965085345425613
49,2,81bd7ffffffffff,0.9573642670290733
49,2,81bdbffffffffff,0.6985767251096597
49,2,81be3ffffffffff,0.9009968408377598
49,2,81bebffffffffff,0.9789699477007657
49,2,81bf3ffffffffff,0.5763969116671702
49,2,81bf7ffffffffff,0.4132450806623663
49,2,81bfbffffffffff,0.9868680408518888
49,2,81c03ffffffffff,0.27558681468572777
49,2,81c07ffffffffff,0.466845700415361
49,2,81c0bffffffffff,0.03978232810861529
49,2,81c0fffffffffff,0.061265069019219985
49,2,81c13ffffffffff,0.029003078864369525
49,2,81c17ffffffffff,0.09034468682708469
49,2,81c1bffffffffff,0.09933140937434373
49,2,81c23ffffffffff,0.9937847155670266
49,2,81c2bffffffffff,0.4502779902312579
49,2,81c33ffffffffff,0.9977269411272691
49,2,81c3bffffffffff,0.46484459398029465
49,2,81c43ffffffffff,0.03629320316509009
49,2,81c4bffffffffff,0.026265911327506934
49,2,81c4fffffffffff,0.16415164554071165
49,2,81c53ffffffffff,0.8293802430652036
49,2,81c57ffffffffff,0.21335983149740517
49,2,81c5bffffffffff,0.48323298392113906
49,2,81c63ffffffffff,0.21662255401503355
49,2,81c67ffffffffff,0.134414281578964
49,2,81c6bffffffffff,0.2962972639892089
49,2,81c6fffffffffff,0.8545483438095896
49,2,81c73ffffffffff,0.17990817489931316
49,2,81c77ffffffffff,0.16578889450988885
49,2,81c83ffffffffff,0.31985309167760745
49,2,81c87ffffffffff,0.00272403923279435
49,2,81c8bffffffffff,0.9736823997362473
49,2,81c8fffffffffff,0.4207604633952291
49,2,81c93ffffffffff,0.04753324055609744
49,2,81c9bffffffffff,0.7171065180876247
49,2,81ca3ffffffffff,0.32797684653380604
49,2,81ca7ffffffffff,0.014010363698417553
49,2,81cabffffffffff,0.5345521850844813
49,2,81cafffffffffff,0.2619601831806626
49,2,81cb3ffffffffff,0.9538083880604857
49,2,81cb7ffffffffff,0.27882606162526585
49,2,81cbbffffffffff,0.9061858252065271
49,2,81cc3ffffffffff,0.06523604260243604
49,2,81cc7ffffffffff,0.17203965552239256
49,2,81ccbffffffffff,0.40776169589442085
49,2,81ccfffffffffff,0.34086993918128117
49,2,81cd7ffffffffff,0.038404340051363506
49,2,81cdbffffffffff,0.013840741265546021
49,2,81ce3ffffffffff,0.9233543089001847
49,2,81ce7ffffffffff,0.8359347066127454
49,2,81cefffffffffff,0.2946154735301333
49,2,81cf3ffffffffff,0.028811798117923646
49,2,81cf7ffffffffff,0.10494350487172732
49,2,81d03ffffffffff,0.2648955826421473
49,2,81d07ffffffffff,0.3287216728297267
49,2,81d0bffffffffff,0.21678347128875688
49,2,81d0fffffffffff,0.47935882029706356
49,2,81d13ffffffffff,0.24907340343127615
49,2,81d17ffffffffff,0.74036091661734
49,2,81d1bffffffffff,0.18755516198671823
49,2,81d27ffffffffff,0.2863546736632291
49,2,81d2bffffffffff,0.20626316826578053
49,2,81d2fffffffffff,0.10109544401957916
49,2,81d33ffffffffff,0.0028608478073535427
49,2,81d43ffffffffff,0.06735519052685324
49,2,81d47ffffffffff,0.3537891499584286
49,2,81d4bffffffffff,0.33083273825250586
49,2,81d4fffffffffff,0.5677102489455879
49,2,81d53ffffffffff,0.019015253929090696
49,2,81d57ffffffffff,0.10212951323542697
49,2,81d5bffffffffff,0.4831325032119478
49,2,81d63ffffffffff,0.9537584821086326
49,2,81d6bffffffffff,0.9998811351285607
49,2,81d6fffffffffff,0.7783687711260754
49,2,81d73ffffffffff,0.2201536401751173
49,2,81d77ffffffffff,0.9108224360759695
49,2,81d7bffffffffff,0.9326595728204704
49,2,81d8bffffffffff,0.04379195246188478
49,2,81d93ffffffffff,0.005729957547733857
49,2,81d9bffffffffff,0.4124485006937462
49,2,81da3ffffffffff,0.8375564243671317
49,2,81da7ffffffffff,0.03903914907998894
49,2,81dafffffffffff,0.09754355877417438
49,2,81db3ffffffffff,0.16975953621385642
49,2,81db7ffffffffff,0.4506617170701717
49,2,81dbbffffffffff,0.7147505261055208
49,2,81dc3ffffffffff,0.010724790099727564
49,2,81dc7ffffffffff,0.09600036376708927
49,2,81dcbffffffffff,0.009226667529378646
49,2,81dd3ffffffffff,0.00968425862576037
49,2,81dd7ffffffffff,0.22330788548887343
49,2,81ddbffffffffff,0.017578925185448034
49,2,81de3ffffffffff,0.42290574767161754
49,2,81de7ffffffffff,1
49,2,81debffffffffff,0.6461359781556913
49,2,81defffffffffff,0.7269580524369019
49,2,81df3ffffffffff,0.15269972369599552
49,2,81df7ffffffffff,0.4372730509793543
49,2,81dfbffffffffff,0.026839106025478923
49,2,81e03ffffffffff,0.0030624142797268223
49,2,81e07ffffffffff,0.12808805359566044
49,2,81e0bffffffffff,0.2674875751534665
49,2,81e0fffffffffff,0.4758003128832984
49,2,81e13ffffffffff,0.012520632833995186
49,2,81e17ffffffffff,0.27588631035317207
49,2,81e1bffffffffff,0.012337763648445115
49,2,81e23ffffffffff,0.035178038382051705
49,2,81e27ffffffffff,0.6255503198731318
49,2,81e2bffffffffff,0.012123184494776878
49,2,81e2fffffffffff,0.306623744884952
49,2,81e33ffffffffff,0.05580714390066544
49,2,81e3bffffffffff,0.04166805970678288
49,2,81e47ffffffffff,0.007756798219229761
49,2,81e4fffffffffff,0.04955437543075891
49,2,81e53ffffffffff,0.004316829038602829
49,2,81e57ffffffffff,0.0684021022694938
49,2,81e6bffffffffff,0.23754644461512878
49,2,81e6fffffffffff,0.07219608407818634
49,2,81e73ffffffffff,0.29278114292616175
49,2,81e77ffffffffff,0.04157964708464684
49,2,81e7bffffffffff,0.12607032265166282
49,2,81e8bffffffffff,0.1288049532325572
49,2,81e8fffffffffff,0.010650585939700063
49,2,81e93ffffffffff,0.05961705832801792
49,2,81e97ffffffffff,0.0175550706548726
49,2,81e9bffffffffff,0.00709320972641857
49,2,81ea3ffffffffff,0.6047737825022682
49,2,81eabffffffffff,0.8103754582622119
49,2,81eafffffffffff,0.5218835633506952
49,2,81eb3ffffffffff,0.25080943014651413
49,2,81eb7ffffffffff,0.11304166930665531
49,2,81ebbffffffffff,0.4757298738854455
49,2,81ec3ffffffffff,0.025879408416098287
49,2,81ecbffffffffff,0.01920946744007033
49,2,81ecfffffffffff,0.10452496793217488
49,2,81ed3ffffffffff,0.10706197651668392
49,2,81ed7ffffffffff,0.008126966130317236
49,2,81edbffffffffff,0.01885366742372031
49,2,81eebffffffffff,0.01387903367913162
49,2,81eefffffffffff,0.002272167961060296
49,2,81f0bffffffffff,0.03381101584011158
49,2,81f27ffffffffff,0.02174425547044494
74,2,81003ffffffffff,0.008216863778758687
74,2,81007ffffffffff,2.490929466946695e-4
74,2,81013ffffffffff,0.024146938987306688
74,2,81017ffffffffff,0.5239855552633198
74,2,8101bffffffffff,0.02863896510336816
74,2,8103bffffffffff,2.508569559845765e-5
74,2,81047ffffffffff,3.588492346739982e-5
74,2,81057ffffffffff,2.9074721761501065e-4
74,2,81067ffffffffff,0.18493405578728228
74,2,81073ffffffffff,0.4211496234793179
74,2,81093ffffffffff,0.630837615522348
74,2,81097ffffffffff,0.6841961110620861
74,2,810cbffffffffff,0.6349448221380158
74,2,810d3ffffffffff,1.364604807186688e-4
74,2,810f7ffffffffff,0.19521251891257
74,2,81163ffffffffff,0.058148824951985485
74,2,81167ffffffffff,0.11268011668845433
74,2,8116bffffffffff,0.07393666676732497
74,2,8116fffffffffff,0.28702463632215103
74,2,81177ffffffffff,1
74,2,8117bffffffffff,0.12349137506202425
74,2,81183ffffffffff,0.9969956474811866
74,2,81187ffffffffff,1
74,2,8118bffffffffff,0.5317669814852006
74,2,8118fffffffffff,0.6850902056298792
74,2,81193ffffffffff,0.13902002216190934
74,2,8119bffffffffff,0.3797243363112915
74,2,811a3ffffffffff,0.637235959553719
74,2,811a7ffffffffff,0.43447767408331045
74,2,811abffffffffff,0.9998653826464802
74,2,811afffffffffff,0.4896308244773053
74,2,811b3ffffffffff,0.047362698686876994
74,2,811b7ffffffffff,0.11271146968674962
74,2,811bbffffffffff,0.3255514981820191
74,2,811c3ffffffffff,0.892894928330945
74,2,811cbffffffffff,0.06287080735042495
74,2,811cfffffffffff,0.2930945763120472
74,2,811d3ffffffffff,0.7145466611557365
74,2,811d7ffffffffff,0.5151041104360723
74,2,811dbffffffffff,0.9297429561494694
74,2,81223ffffffffff,0.29223019640894926
74,2,81227ffffffffff,0.07183513413668359
74,2,8122bffffffffff,0.0346097907804254
74,2,8122fffffffffff,0.34558186694385445
74,2,81233ffffffffff,0.48933508495007955
74,2,81237ffffffffff,0.28240980692143436
74,2,8123bffffffffff,0.0028241601733131117
74,2,81283ffffffffff,0.7009929053930922
74,2,81287ffffffffff,0.5295613176865109
74,2,8128fffffffffff,0.5322922033425566
74,2,81293ffffffffff,0.18464153394850327
74,2,81297ffffffffff,0.43577958230296376
74,2,812a3ffffffffff,0.7122913413145617
74,2,812a7ffffffffff,0.25812476515141974
74,2,812afffffffffff,0.5049514967923089
74,2,812b7ffffffffff,0.5881642625391925
74,2,812e3ffffffffff,0.07330098284737686
74,2,812f7ffffffffff,0.09152098875435445
74,2,812fbffffffffff,0.014496843459642896
74,2,81327ffffffffff,0.10682246503823299
74,2,8132bffffffffff,0.08990737620504624
74,2,8132fffffffffff,0.0231434388292392
74,2,81333ffffffffff,0.07683339763272908
74,2,81337ffffffffff,0.031548803185617653
74,2,8133bffffffffff,0.17417641876327722
74,2,81343ffffffffff,0.2337189349750597
74,2,81347ffffffffff,0.4881001298590237
74,2,8134bffffffffff,0.20939910131193934
74,2,8134fffffffffff,0.3425189861386934
74,2,81353ffffffffff,0.41497149207258816
74,2,81357ffffffffff,0.2009779802020089
74,2,8135bffffffffff,0.09225338824197815
74,2,81363ffffffffff,0.11181169384150544
74,2,81367ffffffffff,0.5659286417829983
74,2,8136fffffffffff,0.03660326916985284
74,2,81373ffffffffff,0.26523005440390995
74,2,81377ffffffffff,0.35524233123492266
74,2,8137bffffffffff,0.0951902627274469
74,2,8139bffffffffff,0.8030109642008684
74,2,813a3ffffffffff,0.3887533203596235
74,2,813a7ffffffffff,0.27905536311851076
74,2,813abffffffffff,0.16456229712442758
74,2,813afffffffffff,0.3366427977932905
74,2,813b3ffffffffff,0.6064324712440503
74,2,813b7ffffffffff,0.12748852741698402
74,2,813bbffffffffff,0.7729769549428362
74,2,8142bffffffffff,0.116635597877764
74,2,81443ffffffffff,0.989112175767983
74,2,8144bffffffffff,1
74,2,81457ffffffffff,0.11478753481220895
74,2,81463ffffffffff,0.6152227179760622
74,2,81467ffffffffff,0.2579973543972559
74,2,8146bffffffffff,0.86328639879072
74,2,8146fffffffffff,0.20851495870073233
74,2,81473ffffffffff,0.08665900387221416
74,2,81477ffffffffff,0.21399399236034514
74,2,8147bffffffffff,0.19900307054826244
74,2,81487ffffffffff,0.49472360005353444
74,2,81493ffffffffff,0.06554422117383604
74,2,81497ffffffffff,0.16121874848078882
74,2,814a3ffffffffff,0.18873410033585883
74,2,814a7ffffffffff,0.07688211523527075
74,2,814abffffffffff,0.36273469397901137
74,2,814afffffffffff,0.12107013861692353
74,2,814b7ffffffffff,0.8609456457006789
74,2,814c3ffffffffff,0.21811026516334284
74,2,814cbffffffffff,0.06228932378142538
74,2,814d3ffffffffff,0.24994951964817733
74,2,814d7ffffffffff,0.08018934127538928
74,2,814dbffffffffff,0.507178317178735
